alcohol,alfalfa,anise,apple juice,apples,apricots,artichoke,arugula,asparagus,basil,beans ,beef,beer,beets,berries,bread,broccoli,brussel sprouts,cabbage,cake,calories,candy,carbs,carrots,cauliflower,celery,cereal,cheese,cherries,chicken,chickpeas,chives,chocolate,cilantro,coconuts,cook level,cook style,cookies,corn,cornbread,cuisine,dairy,dates,dill,eggs,endive,fat,fennel,fiber,fish,fudge,garlic,ginger,gluten,grains,grapefruit,grapefruit juice,horseradish,hot peppers,ice cream,kale,kohlrabi,lamb,leek,lemons,lentils,lettuce,limes,lychees,mangoes,meal time,meat,melon,milk,mushrooms,nuts,okra,onions,orange juice,oranges,oregano,pancakes,parsley,parsnips,pasta,peaches,pears,peas,peppers,plums,pomeloes,portion size,potatoes,price,protein,pudding,pumpkin,radish,rhubarb,rice,rosemary,rutabegas,sage,salmon,salt,sardines,scallions,shallots,soda,sour,soy,spicy,spinach,sprouts,squash,strawberries,sweet,thyme,tomato,tortilla,tuna,turkey,turnips,waffles,wasabi,water,wine,yams,meal id
,,,,,,,0,,,,1,,0,,,,,,0,high,,,,1,,,,,,,,,,,,,,,1,chinese,0,,,,1,,,,,,,,0,,,,1,,,,,,,,,,,1,,lunch,1,,0,,,,0,,,,,,,0,1,,,0,,0,,,high,,,,0,,0,,0,1,,medium,,1,,,,,,,,,,,1,,,1,1,,,,,,,854
,,0,,,0,,,0,,0,1,0,0,,,,0,,,,,high,,1,,,,0,,,,,,,well,,,,,chinese,,,,,,low,,low,1,,,,,,,,,,,,,,,,,,,,,lunch,1,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,,1,,,,1,,0,high,,low,,,,,,1,,0,1,1,,,1,,,,854
,,,,0,,,,0,,,1,,,1,,,,,,,,high,,,,,,,,,,,1,,well,steamed,,,1,chinese,,,,,,,,low,,,,,,,,,1,,,,,,,,,,,1,,lunch,1,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,0,,,1,,,,1,,0,,,,,854
,0,,,,,,,,,,1,,,1,,,,,,high,,,,1,,,,,,,0,,1,,well,,,,1,,0,,,0,,low,0,low,1,,,,,,0,,1,,,,,,,0,,,,1,,lunch,1,,,,,,,,,,,,0,,1,,,,,,,0,,low,,0,,,,,,1,,medium,0,1,,,,,low,,,0,,,,0,,1,1,,,1,0,0,,854
,0,1,,,,,,,,,,,,,,,,0,,,,,,1,0,,,0,,,,,,,,,,,1,,1,,,1,,,,medium,0,1,0,,,,,,,1,,,1,,,,1,,,,,dinner,,,1,,,,,,,,,,,1,,,,,0,,,,,medium,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,855
,0,,0,,,,0,,1,1,,,,,,,,,,low,,,,1,,,,0,0,,,,,,,,,,,,1,,0,1,,medium,,,,1,,,,0,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,medium,1,,,,,0,1,,,,,,,0,,0,,,,,,,,,0,,,,,,,,,855
,,1,,0,,,,,,1,,,,0,,,,,,,,low,,1,,,0,,,,,,,,,sauteed,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,1,0,,,,,,,1,,,0,,,,,,,,1,,0,,,,0,,,high,,,,,,,0,1,,,,,,,,medium,,low,0,,,0,,,,,0,,,,,,,,855
,,,,,,,,,,,1,,,,,1,,,,low,,,,,,,,1,,,0,,,,,,,0,,,1,,,,,low,,,1,,0,,0,,,,,1,1,,1,,,,,,0,,,,1,,,,,,,,,0,1,,,,,,,,,1,,1,,low,,,0,,1,0,,,,,,,,,,,,1,,,,medium,,,,,,,1,1,,,,858
,1,,,0,,0,,,1,,,,,,,1,,,,low,,medium,,,1,,1,1,,,,,,0,,grilled,0,,,french,1,,,,,low,,low,,,,,,,,,,,1,,1,,,,,0,,,,dinner,1,,,,,,,,,,1,,,,,,,0,,,medium,1,,low,,,,,1,,,,,medium,1,,,0,low,,low,,,,,,,,0,,,,,1,,,,858
1,,,,,0,,0,,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,1,,0,,,1,1,,,,1,1,0,,,,1,,,,,,,,,,,,0,,,,high,medium,,1,,,,,,,,low,,,,,,,,,,,1,medium,,,,,,1,1,,,,,859
,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,0,0,0,,0,,,,,,,chinese,,1,,,1,,0,,,0,,,,,,,0,,,,1,,,,0,1,,,,dinner,1,1,,,,,,,,,,,,,,,,,,0,medium,,high,,,1,,1,,,,,,,,,,,,,low,,,1,,,,,,0,,1,1,,,,,859
,,,1,,,,,,1,,,1,,,,,,,,high,,low,,,,1,,,,,,0,,,,,0,,,,,,,,1,,,,,0,,,1,,,,,,0,,1,0,,,,,1,,,dinner,,1,0,,,,,,,,,1,,,,,0,0,,,,0,,,,1,,,,,,0,,low,,,,,low,,low,,0,1,1,,,,,,1,,1,,,,,859
1,,,1,,,0,,,1,,,1,,,,0,,,,high,,,,,,1,,,,,0,,,,,,,,,chinese,,1,,,1,,0,,,,,,1,,0,,,0,0,,1,,,0,,1,,,,,1,1,,,,,1,,,0,,1,,,,,,,,,,,high,,,1,,1,,,0,,0,,,,,,,,,,,,1,,,,,,1,1,,,,,,859
1,,0,1,,,0,,,,0,,1,,,,,0,,,,,,,,0,1,,0,,,,,,0,rare,grilled,,,,,,1,,,1,medium,,low,,,0,,,,,,,,,,1,,,,,1,1,,,dinner,1,1,,0,,,1,,,,,1,,0,,,,,,,,,,,,1,,,,,,,,,,,,,low,,,,,1,,,0,,,,1,1,1,,,,,859
,,,,,,,0,,,1,,0,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,low,,,,,,,,,,,,,1,,0,,,,,1,0,,,,,,,,,,,1,1,,,,,0,0,,,,,,,0,,medium,,,,0,,0,,,,,0,,,1,low,,,,,,,low,,1,,,,,1,,1,,0,860
,,,,,,,,,0,,,,,,,,,0,,,,high,1,,,,,,,,,1,,,,sauteed,,,,greek,,,,,,low,,,,,,,,,,,,,,,,,1,,,1,,,,,,,0,,,,,1,1,0,,,,,,,,,,,large,,,,,,,,,,,,,,,,,1,,,,,,,0,low,,1,,,,,,,1,,,860
,1,,1,,,,,1,,,0,,,,,,,,,low,1,,,1,,,,,,,,,,,,,0,,,greek,1,1,1,,,,,high,1,1,,1,,,1,,,,,,,,0,,,0,,,,lunch,,1,,,,,0,,,,,,,,,,1,,,0,,1,low,low,,,,,,,,0,1,,,,0,,,1,,,,,,medium,,,,0,,,0,1,,,,862
,1,,1,,,,,1,,,,,,,0,1,,,0,,,,,1,,,,,,,,,,,rare,,,,,,1,,,,,,,high,,1,,1,,,,0,,0,1,,,,,,,,,,,lunch,,,,0,,,,,1,0,,,,0,,,,,,0,,1,,,0,,,,,,1,,1,,,,,,,,low,,,0,,,,,,,,,,1,,,,862
,,,,,,,,1,,,,,,,,,,,0,low,1,medium,,1,0,,,,,,,,0,,rare,steamed,,,,,1,1,1,,,low,,,,,,1,,,,,0,,1,,,0,,,,,,,,lunch,,,,,,,,0,1,,,,,,,,,,,,large,,,,,,,0,,,,,1,high,,,,,,,low,,,,,medium,,,,,,,,1,,,,862
,1,,1,,,,1,,,,,,,,,1,,,,,,medium,,1,,,,0,,,,,,,rare,steamed,,,,greek,1,1,1,,0,,,,1,,,1,,,1,,,,1,,,,,,,,0,1,,lunch,,1,,,,,,,1,,,,,,,,1,,,,large,1,low,,,,,,,,1,,1,high,,,,0,,,low,,,,,medium,,0,,,,,0,1,,,,862
,1,,1,,,,1,1,,,0,,,,,,,,,low,,medium,,1,,,,,,0,,,,,,steamed,,,,greek,1,1,1,,,,,,1,1,,1,,,1,0,,0,,,0,,,0,,,,1,,,0,1,,,,0,,,1,,,,,,,1,1,,,,,,,low,,,0,,,,1,,1,,,,,,,1,low,,,0,,,,,,0,,,,1,,,0,862
1,,,,,,,1,,,,,1,0,,0,,,,1,medium,1,,0,,,1,,0,,,,,,,,grilled,1,,,,,1,,1,1,low,,low,,,,,1,1,,,,,,,,,,,,,1,,1,,,0,,1,,,,,,,,,,,1,,,,,,small,,,,1,,,0,,1,,0,,,,,,0,,,,1,,,,low,,,,,,,0,0,,,1,863
,,,1,,,,,,,,0,,,,1,,,,,,,,,,1,1,,,,,0,,,1,,steamed,1,1,,,,1,1,,,low,,,1,,,1,1,1,,,1,0,,,,,,,,,,,1,,,,,,0,,,,,,0,,,,,,,,,,,,high,,,0,,,,,,,,,,,,,medium,,,0,,1,0,,,0,1,,0,,,,,0,,864
,,,1,,,,,,,0,,,,,1,,,,,low,,,,,1,,0,,,,0,1,0,,,steamed,1,1,,italian,,1,1,,,low,,,1,,,,1,1,0,1,1,,0,,,,,,,,0,,1,lunch,,,0,,,,,,,,,,,,,,,,,,,,high,,,,,,,,,,,,,,,,medium,,,,1,1,,low,,,1,,,,,,,,,864
,,,1,,,,,,,,0,,,,1,0,,,,low,,,,0,1,1,,,,,0,1,0,1,,,1,,,,,,1,0,,,,,,0,,1,1,1,,1,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,large,,,high,,,,,,,,,,medium,1,,,,,,medium,,,1,,,,0,,,,,,,,,,864
,,,1,0,,,0,0,,,,,,0,1,,,,,,,,,0,1,1,,,,,,1,,,,,1,1,,italian,,,1,,,,,low,1,,,1,1,1,,1,1,,,,,0,0,,,0,,,1,lunch,,,,,,,,,,0,,,,,0,,,,,,large,,high,,,,0,,0,,,,,,1,,,,,,,,1,,,,,,1,,,,,0,,0,,864
,,0,,,,,,,0,,,,,,1,,1,,,,,high,,,,,,,1,,,1,,,medium,,,,0,,,0,,,,,,medium,,,,,1,,1,0,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,1,,,,1,,,,small,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,865
,,,,,0,,0,1,,,,,,1,,,,,,,1,,,,,1,,,0,,,,,1,,,,,,,,0,,,,medium,,,1,,,1,1,1,0,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,small,,medium,medium,,,,,,,1,,,,,,,,medium,,,,,,,,,,,1,0,,,,,,,866
,,0,0,1,,0,,,,,,1,,,,,,,,,1,high,,,,,,,,,,,,0,,,,,,,,1,,,,,,low,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,0,,0,,,,0,,,,,,,low,,low,,,,,,,,,,,,,1,,0,1,867
1,,,,,0,,,,1,,0,1,,0,0,,,,,,1,high,,,,,,,0,,,,,0,,,,,,french,,,,1,0,,,low,,,,0,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,0,,,1,,,,1,,1,,,medium,,,,,,,,,0,,,,0,0,,,,low,,,,,low,1,,,0,,,,1,,,,867
,,,,,,,,1,,,,,,,,,1,,1,high,,,,,,,,,,,0,,,,medium,,0,,,mexican,,1,0,,1,,,,0,,,1,1,,,,,,,,1,,,,,,,,,lunch,1,,,1,,,,,,,,,0,1,,,,,,,small,,high,,1,,1,1,1,,0,,,,,,1,1,,,,,,,,,1,0,1,,,,,0,,,,868
,,,,1,,,,,,1,,,,,1,,,,0,high,,,,,,,,,,,,,,1,,sauteed,1,1,,chinese,,1,,,,medium,,low,,,,,1,,,,,,0,1,1,,,0,,,0,1,,dinner,,,,,,,1,,,,0,1,,0,,1,,,0,,large,,,,,,,1,,,,,,,,,,,high,,,,,1,,,,0,,,,,,,1,,1,869
,,,0,1,,,,,,,,,,,,,1,,,high,,,,,,,,,,,,,0,1,rare,,1,,,,,1,,1,,,,low,,,1,,1,0,,,,,,,1,,,,,,,1,,dinner,,,,,,,1,,,,,1,,,,1,,,,,,,medium,,,,,1,,,,0,,,,,,,high,,,,0,1,,,,,,,,,,0,,,1,869
0,1,,,,,,,,,,,,,,,1,1,,,medium,1,high,1,,,,,1,1,,,,,,well,,,,0,chinese,,,,,1,high,,low,1,,,,,,,,,,,0,,,,,,0,,,,lunch,,,,,,,,,,,,,,,1,,0,,,,,,,,,1,,,,,1,1,,,1,,,,high,,high,,,,,,,1,,,,,,,,,,870
,1,,,,,,,,,,,,,,,1,1,,,medium,1,,1,,,0,,,1,,,,,,,,,,,,,,0,0,1,high,,,,,,,,,,,,,0,,,,1,,,,,,,lunch,1,,,,,,,,0,1,,,1,,1,1,0,,0,,,1,,,,,,,,0,1,1,,low,,,,,high,,,,0,0,,,,,,,,,,,,,,870
,1,,,,1,,,,,,,0,,,,,1,,0,medium,1,high,,,,,,1,,,,,,,well,,,,,chinese,,,,,1,,,low,1,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0,1,,1,,,,,,,,,,,small,1,,,,,,,,,1,,,,1,,,,,,,,,,0,,,1,,,,,,,,,,870
,1,,,,1,,,,,,,,,,,1,,,,,1,,,0,,,,,1,,,,0,,well,steamed,,,,,,,,,,,,,1,,,,,0,,,,,,0,,,1,,0,,,,,lunch,1,,,,,,,,,1,,0,,,1,1,,,,,small,1,,low,,1,,,,,,,,low,1,,,,high,,high,,,,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,,,1,1,,,,1,high,1,,,,,1,1,,0,,,,,,0,,,,,,,,,,,,1,,0,,,,,,,,,,,,1,,,,,,,lunch,1,,,,,,,1,,,0,0,1,,,1,,,,,,,medium,,0,1,,,0,0,1,1,,low,,,,,,,,,,,,medium,,,0,,,,,,,,0,870
,0,,,,,,,,,,,,,1,,1,,,,,,,,,,0,,,0,,,,,1,,,,,,french,,,0,1,,,,,,,,,,,0,,0,,0,,,0,0,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,high,,,,,,,,,,,,,,,1,,,low,0,,,,,1,,,,1,0,,1,1,,,871
0,,,,,,,,,,,,,0,1,0,1,1,,,,,,0,,,,0,,,,,,,,,smoked,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,0,,,0,,,,,high,,,,1,low,,low,,,,,high,1,,,,,,,1,1,,,871
,,,,,0,,,,,,,,,1,,1,1,,,medium,,,0,0,0,,,,,,,,,,rare,smoked,,0,,french,,,,1,0,high,,,0,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,0,,,0,0,,,,high,,,,,,0,,,,,,,,1,1,,,low,0,,,,,,,,,,,,1,,,,871
,0,,,,,,,,,,,,,,,,,0,,high,,,0,,,,1,1,,0,,,,,rare,,,,,,1,,,,,,1,,,,1,0,,0,,,,,,,,,,,,,,,,lunch,,,0,,,,0,,,,,,,,,,,,,1,small,,,low,,,,,,,,1,,,,1,,,low,,high,1,,,,,,,,,,,,0,0,0,,876
,0,,,,,,,,,0,,,,,,1,,0,,,,,,0,,0,,1,,,0,,,,,,,,,,1,,0,,,low,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,1,,0,,low,,,,,,,,1,,,,,,,,1,,,,,,high,,,,0,,,,,,,,876
,,,,,,,,,,,0,,,,,,1,,,low,1,,0,0,,,,,,,,,1,1,,grilled,0,,,french,,1,,,,,,,,,,,,,,,,0,,,,1,,,,0,1,,,,1,,0,,,,,,1,0,,,,,,,1,1,,,,,low,low,,,,,1,,,,,medium,,,,,,,,,,1,,high,,,1,,,,1,1,,,,877
,,,,,,,,0,,,0,,,,0,,,,0,,,,,,0,,,,,,,,1,1,,,,1,,,,1,0,,,,,medium,1,,,,1,,,,,0,,,1,1,,,0,0,1,,,,1,,,,,1,,0,1,,,,,,1,,1,1,,0,medium,,,,,,,,,0,,,0,medium,,,,,,,low,1,,,,,,,,,,,1,1,,,,877
,,,,,,,,,,0,,,,,,0,,0,,low,1,,0,,,,,,,,,,1,1,,,,1,,,,1,,,,medium,,,1,,,,1,,0,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,1,,,,,,low,,,,0,,1,,0,,,,1,,,,,,,,,1,0,,,,1,,,,1,1,,,,877
,0,,,,,,,1,,,,,,,,,,0,1,low,,,,,,,,,,,,0,1,,well,grilled,,,,mexican,0,,,,,,,,,1,,,1,1,,,,,,,,,0,,,0,,,,,,,0,,,,,1,,,,,,,,,,,0,1,,,,high,,0,,,,,,,0,,,,,,low,,,,,,,,,1,1,,,1,,,,,1,878
,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,1,mexican,,,,1,,high,,,,,,1,,1,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,small,,medium,,,,0,,0,,,,,,,,1,1,,,high,,,,,medium,,,1,,,1,,0,1,0,1,878
,,,,,,,0,,,,,,,,,,,,1,,,low,0,,,,,,,,,,1,,well,grilled,,,1,,,,,1,,high,,medium,0,,0,1,1,1,,,0,,,,0,,,,,,,,,dinner,,,,,,,,1,,,,,,,1,0,,,,1,,,,,0,,,,,1,,,,,,,1,1,low,,high,,,0,0,medium,,1,1,,,,,,,,1,878
,,,,,,,,1,0,,,,,,,,,0,1,,,low,,,,,,,,,,,,,,,,,,mexican,,,,1,,,,medium,,1,,1,1,1,,,,,,,,,,,,,,,,dinner,,,,,0,,,1,,,,,,,,,,,,,,,medium,,,,,,,,,,,,,,1,1,low,,,,,,,,,1,1,,,1,,,1,,,878
0,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,high,,,,1,,1,,1,,,,,,,0,0,0,,,,,,0,dinner,,,,,0,,,,,0,,,,,1,,,,,1,,,,high,,,,,,1,,,,,,,1,,,,high,,,,,,,1,1,,,1,,,1,,1,878
,,1,,,,,,,,,,,,,,,,,,low,,,0,0,,0,1,,,,,,,,,,1,,,greek,1,,,,,,,medium,0,,1,,1,,,,,,,0,,,0,0,1,,,0,0,,,,,,,,,,,,,,,,,0,1,,,0,medium,,high,low,,,,,,,,1,,medium,,,0,,low,0,,,,,,low,,,1,,,,,0,,,1,879
,0,1,,,,,,,,,,,,0,,,,,,,,low,,,0,,1,,,,,,,,,,1,,0,,1,,0,,,,,,,,,,1,,,0,,,,,,,,,,,,0,,dinner,,,,,,0,,0,,,,0,0,,,,1,,,0,,,high,low,,,,0,,,,,,medium,0,,,,,,medium,1,,,,,,1,1,0,,,,,,,,879
,,1,,,,,,0,,,,,,,,,,1,,low,,,,0,,,,,,0,,,,,,,,,,,1,,0,,0,,0,,0,,,,,,,,,,,,,,,,1,,,,,dinner,,,0,,,,0,0,,,,,,,,,1,,,,medium,,,,,,,,,,,1,,,,,,,,,medium,1,,,,,,1,1,,,,,,,,,879
0,,,,,,1,,,0,,0,,,,1,,,1,,low,1,low,,,0,,,,,,,0,,,,,,,,french,0,,,,,,,,,,,1,1,,0,,,,0,,1,,,,,,,,,,1,,,,,,,,1,,0,,,,,,0,,,,medium,1,,,1,,1,,0,1,0,1,,,,,,,,,,,,,,,,,,,,1,1,,1,,,881
,,,,,0,,,,,,,,,,,,0,1,,low,1,low,,,0,,,,,,1,0,0,,rare,fried,,,0,,,0,,,,high,,,,,,,1,0,,,,,,,1,,,,0,,1,0,,,1,,,0,0,0,,,1,,,,,0,,,,,,,,,,,1,,,,,1,,1,,high,,,,,,,high,,0,,,,,,,,1,1,,,1,,,881
,,,,,0,1,,,0,,,,,,1,0,,1,,,1,,,,,,,0,,,1,,,,,fried,0,,,,,0,,0,,,,,,,,1,1,,,,,,,,1,,,,0,,1,,,,1,,,,,,,,1,,,,,,,,,,,,medium,1,,,,,1,,0,1,,1,,high,0,,,,,,high,0,0,,,,,,,,,1,1,,1,,,881
,,,,0,,,,,,,,,,,1,,,,,,1,low,0,,,,,,,,1,,,,,,,0,,,,,,,,high,,medium,,,,1,1,,,,0,,,,,,,,0,1,1,,,,1,0,0,,,,0,,1,,,0,,0,,,,,,,medium,,,high,,,1,,,1,,,,high,,,,,low,,,,,,,,0,,,,1,1,1,,1,,0,881
0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,low,,,,,,,,,0,,,,,0,,,,,,0,,,,,1,,,,,,,,,,,,0,,,,,,1,0,,,low,low,0,,,,1,,,,,,,,,,low,,,0,1,1,1,,,,,,,,,,,,,882
,,,,,,,,,,,,,,1,0,,,,,low,,,,0,,,,,,,0,,,,well,,,,,,,,,,,low,,,,,,,,,,,,,,,,,,,,,,0,,snack,1,,,,0,,,,,,,,,,,0,,,,0,small,,,,,,0,,,0,,,,medium,,,,,,,,,,1,1,,,,,,,,,,,,,882
,,,0,0,,,,0,,,,,,1,0,,,,,low,,high,,0,,,,,,,,,,,well,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,0,snack,1,,,,,,,,,,,,0,,0,,0,,1,,,,,low,,,,,1,,,,,,,,,,,,high,0,1,,1,,,,,0,,,,,,,,882
1,,,,,,0,,,,,,,,,,1,0,,1,medium,,medium,,,,0,0,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,0,,dinner,,,,,,1,,,,,,,,,,,,1,,,large,,,,,,1,,,,,,,,,,,,,,high,1,0,,,high,0,0,,,,,,,1,,,883
,,,,,,0,,1,,,,1,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,italian,1,0,,,,medium,,low,,,,,0,,,,,,,1,0,,,,,,,,,,,,1,0,,0,,,,,0,,,,,,,,,,small,,,,,,,,,0,,,,,,,,,medium,,,,,,,,,,,,,,,,1,,,884
1,,,,,0,,,1,,1,,1,,,,,0,1,,,,,1,1,,,,,,,,,,,,,1,1,,,1,,,,,,,low,1,,,,,,,,0,,,1,,,,,,,,,,dinner,,,1,,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,0,,,,,,,0,,,,,,,,,0,,,,1,,,884
1,,,,,0,,,1,,1,,1,,0,,,,1,,medium,,low,1,1,,,,,,,,,,,,fried,1,1,,italian,,,,,,medium,,low,1,,,,,,,,,,,1,,,,0,,,,,,dinner,,,1,,,0,,,,,,0,,,,,,,,,,,,high,,,,,,,,,1,,,,,,,,,,,,,medium,0,,,,,,,,,,0,884
1,,0,,,,0,,1,,,,,,,,,,1,,medium,,,,1,0,,,,,,,,,,well,,1,1,,italian,,,,,,medium,,low,,,,,,,0,0,,,,1,,,,,,,,,,,,,1,,,,,,,,0,,,,0,,,,,,small,,,,,,,,0,,,,1,medium,,,,,,,,,,,0,,0,,,,,,,,1,,,884
,,,,,,,,,1,,,,1,,,,0,,,,,,,,1,,,,0,,0,1,,1,medium,,,,,,1,1,,,1,,,low,0,,,,,,,,,,,,1,,,,,,,,0,,1,0,,,,,,,,,,,,0,,,0,,1,,medium,,high,medium,1,,,,,,,,,low,,1,,0,,,,,,,,low,0,,,0,,0,,,,,,886
,,,0,,,1,,,,,,,,,,,,,,,,medium,,,0,,0,1,,1,,,,,,,,,,italian,,,0,,,medium,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,medium,medium,,,0,,,,,0,,high,,1,,,low,,,,1,,,,,,0,,,,,,,,,887
,,1,,,,1,,,,,,,,1,,,,,,,,medium,1,,,,,,,1,,,,,well,steamed,,,,,,,,,0,,0,low,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,0,1,,,,,1,,,,,,,large,,medium,medium,,,,,,,,,,,,,,,,,high,,,0,,,0,,,,,,,0,,,0,887
,,,,,,1,,,,,,,,1,,,,0,,,0,,1,,,,,1,0,1,0,,,,well,steamed,,,,,,,,,,medium,,,,1,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,1,,1,,,1,,,0,,0,,,,medium,,,,,,,,,,,,,1,1,,low,,,,1,,,,,,0,,,,,,0,,,887
,0,1,,,,1,,,,,,,,1,,,,,,medium,,medium,1,,,,,,,1,,,,,,steamed,,,0,,,,,,,,,low,0,1,,,,0,,,,0,,,0,,,0,,,,,,dinner,0,,,,,,,,1,,1,,,,,,,,,,large,,,medium,,,,,,,,,,high,,1,1,,low,,high,0,1,,,medium,,,,,,,,,,,,887
,,1,,,0,1,,,,,,,,1,,,,,,medium,,medium,1,,,,,1,,1,,,,,,steamed,,,,,,,,,,medium,,,,1,,,,,0,,,,,,,,,,,,0,,0,,,0,,,,,,,,0,1,,,1,,,,,,,,0,,medium,,,0,,,0,,,,,,,1,,,,,,,,,,0,,,0,,,,,,0,,887
,,0,,,,,,,,,,,,,1,,,,,low,,high,0,1,1,,,,,,,,1,,medium,sauteed,,,,italian,1,,,,,,,,0,,,,1,1,,,,,1,,,,,,,1,,1,,,,1,0,,,,,1,,,,,1,,,,,,0,1,,0,,medium,0,,,,0,,,,,medium,,,,,medium,,,,,,,,,,,,,,,,,,,888
,1,,,1,,,,,,,,,,,1,,,,0,low,0,high,,1,1,,,0,,,,,1,0,medium,,,,,italian,1,,,,,,0,low,0,,,,,1,,,,,1,0,,,,,,1,,1,,,,1,,,,,,1,0,,,,1,,,,,,,1,,,high,medium,,,,,,,,,,medium,,,,,medium,,,0,,,,,,0,,,,,,,,,,888
,1,,,,,0,,,,,,,,,1,0,,,,,,high,,,1,,,0,,,,,,,,sauteed,,,0,,1,0,,,,,0,low,,,0,,,1,,,,,1,,,0,,,,1,,1,,,,1,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,medium,,,0,,medium,,,,0,,,low,,,,,,,,,,,,888
,,,,,0,,1,,,,,0,,,,,,,,low,,,,,,,0,1,,,,0,,,medium,steamed,,,1,french,,,1,,,low,,,1,,,,,,,,,,1,1,,,,,1,1,,,,snack,1,,,,1,,,,0,,,,,,,1,,1,,,,0,,,,,,,,,,,,high,,,,,low,,,,,,1,,,,0,,0,0,,,,1,,889
,,,1,0,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,medium,steamed,,,1,french,1,,,,,low,,medium,1,,,,,,,,,,1,,,1,0,,1,,,,1,snack,1,,,,,,,0,,,,,,,,1,,1,,1,,,,medium,0,,,,,,,,,,,,,,,,low,,,,,medium,,,0,1,,,,,,,,889
,,,1,,,0,1,,0,0,,,,,,,,0,,,0,,,,,,,1,,,,,0,,medium,steamed,,,1,,,,1,,,,,medium,1,,,,,,,,,,1,1,,,,0,,,,,1,snack,1,,0,,1,,,,,,,,,,0,,,,,1,,,,medium,0,,,,,,0,0,,,0,,,,,,,,,,1,medium,,1,,1,,,,,,,,889
,,,0,,,,,,0,,,,,1,,0,,,,,1,,,,,1,1,,1,,0,,0,1,,,,0,,greek,1,,,0,,low,,,1,,,,1,0,,,,,,,0,,1,1,,,,,,,1,,0,1,,1,,,,1,0,,,,1,,,,,1,,,high,,,,,,,0,1,,,,,,,,low,,,,,0,,,1,,,1,,0,,,,,,890
,,,,,,,,,,,,,,,,,,,,high,,,,,,1,1,,,,,,,1,,sauteed,,,,,,,,,,low,,,,0,,,1,,,,,1,,1,,,,,,,,0,,,1,,,1,,1,,,,1,,,,,1,,,,,1,,,,,,,1,,0,,1,,0,,,,,,,,low,1,,,,,,,,,,,,,0,,,890
,,,,0,,0,,,,,0,,0,1,,,,,,,,low,,,,,1,,1,,,,0,1,medium,,0,,,greek,,,,,,,,,1,0,,,1,0,,0,,1,,,,,1,1,,,,,,snack,1,,,1,,1,,,,1,0,,,,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,890
0,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,1,,,,,,medium,sauteed,,,,,1,,,,,,,,1,,,,1,,,,,1,,,,,1,,,,,,,,1,,,1,,1,,,0,,,,,,1,,,,,1,,,high,low,,,1,0,,,1,,,low,,,,,,,low,1,,,,,,,,1,,0,,,,0,,890
